route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
C1-0,HD14H1A7-00-BLEU,7235897-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235898-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235899-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235900-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235901-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235902-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235903-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235904-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235905-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235906-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235907-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235908-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235909-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235910-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235911-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235912-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235913-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235914-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235915-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235916-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235917-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235918-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235919-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235920-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235921-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235922-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235923-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235924-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235925-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235926-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235927-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235928-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235929-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235930-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235931-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235932-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235933-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235934-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235935-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235936-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235937-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235938-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946763,C13416
C1-0,HD14H1A7-00-BLEU,7235939-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235940-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235941-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235942-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946763,C13416
C1-0,HD14H1A7-00-BLEU,7235943-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235944-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235945-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235946-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946763,C13416
C1-0,HD14H1A7-00-BLEU,7235947-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235948-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235949-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235950-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946763,C13416
C1-0,HD14H1A7-00-BLEU,7235951-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235952-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235953-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235954-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946763,C13416
C1-0,HD14H1A7-00-BLEU,7235955-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235956-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235957-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235958-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946763,C13416
C1-0,HD14H1A7-00-BLEU,7235959-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235960-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235961-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235962-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946763,C13416
C1-0,HD14H1A7-00-BLEU,7235963-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235964-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235965-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235966-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235967-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235968-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235969-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235970-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235971-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946763,C13416
C1-0,HD14H1A7-00-BLEU,7235972-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235973-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
C1-0,HD14H1A7-00-BLEU,7235974-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235975-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235976-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235977-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235978-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946764,C13414
C1-0,HD14H1A7-00-BLEU,7235979-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946761,C13414
C1-0,HD14H1A7-00-BLEU,7235980-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946762,C13416
C1-0,HD14H1A7-00-BLEU,7235981-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946762,C13414
C1-0,HD14H1A7-00-BLEU,7235982-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946761,C13416
C1-0,HD14H1A7-00-BLEU,7235983-HD14H1A7-00-BLEU,"Gare de Chantenay",1,946764,C13416
C1-0,HD14H1A7-00-BLEU,7235984-HD14H1A7-00-BLEU,"Haluchère - Batignolles",0,946763,C13414
70-0,HD14H1A7-00-BLEU,7459170-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459171-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459172-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459173-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459174-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459175-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459176-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459177-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459178-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459179-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459180-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459181-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459182-HD14H1A7-00-BLEU,"Gare de Chantenay",0,946757,703824
70-0,HD14H1A7-00-BLEU,7459183-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459184-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459185-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459186-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459187-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459188-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459189-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459190-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459191-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
70-0,HD14H1A7-00-BLEU,7459192-HD14H1A7-00-BLEU,"Bd de Doulon",1,946757,703825
ZB-0,HD14H1A7-00-BLEU,7647796-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647797-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647798-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647799-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647800-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647801-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647802-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647808-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647809-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647810-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647811-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647812-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647813-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647814-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647815-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647816-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647817-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647818-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647819-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647820-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647821-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647822-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647824-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647825-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647826-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647827-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647828-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647829-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647830-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647831-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647832-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647833-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647834-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647835-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647836-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647837-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647838-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647839-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647840-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647841-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647842-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647843-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647844-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647845-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647846-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647847-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647848-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647849-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647850-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647851-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647852-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647853-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647854-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647855-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647856-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647858-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647859-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647860-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647861-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647862-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647863-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647864-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647865-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647866-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647867-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647868-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647873-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647876-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
ZB-0,HD14H1A7-00-BLEU,7647877-HD14H1A7-00-BLEU,"Dépôt Le Bêle",0,946788,ZB4667
ZB-0,HD14H1A7-00-BLEU,7647878-HD14H1A7-00-BLEU,"Beaujoire / Commerce",1,946788,ZB4668
80-0,HD14H1A7-00-BLEU,7651819-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651820-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651821-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651822-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651823-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651824-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651825-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651826-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651827-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651828-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651829-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651830-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651831-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
80-0,HD14H1A7-00-BLEU,7651832-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651833-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651834-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651835-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651836-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651837-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651838-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651839-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651840-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651841-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651842-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651843-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651844-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651845-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651846-HD14H1A7-00-BLEU," Fac de Droit",1,946759,804327
80-0,HD14H1A7-00-BLEU,7651847-HD14H1A7-00-BLEU,"Chassay / Bellevue",0,946759,804326
85-0,HD14H1A7-00-BLEU,7652086-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652087-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652088-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652089-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652090-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652091-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652092-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652093-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652094-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652095-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652096-HD14H1A7-00-BLEU,"Bois St-Lys",0,946760,853842
85-0,HD14H1A7-00-BLEU,7652097-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652098-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652099-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652100-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652101-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652102-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652103-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652104-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652105-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652106-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
85-0,HD14H1A7-00-BLEU,7652107-HD14H1A7-00-BLEU,"Haluchère - Batignolles",1,946760,853843
